customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
,Female,1.0,Yes,No,,,Yes,Fiber optic,No,No,No,,,No,,Yes,Credit card (automatic),,,
1450-GALXR,Female,0.0,No,,10.0,,Yes,,,No,No,Yes,Yes,Yes,Month-to-month,Yes,,,1058.25,Yes
8859-AXJZP,Male,,Yes,Yes,39.0,Yes,Yes,No,,,No internet service,No internet service,No internet service,,,Yes,,23.8,903.8,
3174-AKMAS,,0.0,Yes,No,46.0,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),64.2,3009.5,No
,Male,0.0,No,No,6.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,,Yes,Electronic check,85.35,489.45,
9926-PJHDQ,,,Yes,,,Yes,,,No,No,Yes,,Yes,Yes,Two year,Yes,,76.8,5468.45,No
7382-DFJTU,Male,,No,No,,Yes,No,,No,No,Yes,Yes,No,No,Month-to-month,,Credit card (automatic),55.2,1058.1,No
,Male,,Yes,No,,Yes,Yes,Fiber optic,Yes,,,Yes,,,Two year,Yes,Credit card (automatic),,7616,No
4289-DTDKW,Male,0.0,Yes,No,,Yes,Yes,Fiber optic,,Yes,No,No,,Yes,Month-to-month,,Electronic check,101.3,,
1820-TQVEV,Male,0.0,No,,1.0,Yes,,Fiber optic,,,No,No,No,,Month-to-month,,Electronic check,69.55,69.55,
2239-JALAW,Male,0.0,No,No,58.0,Yes,Yes,,No,,,,Yes,Yes,One year,,Bank transfer (automatic),,6017.65,Yes
,Male,,No,,70.0,,,Fiber optic,Yes,No,No,Yes,,Yes,Two year,,Credit card (automatic),104.0,,Yes
8098-TDCBU,Female,0.0,Yes,,,,,No,No internet service,No internet service,No internet service,No internet service,No internet service,,Two year,No,Electronic check,25.25,1108.2,No
3551-GAEGL,Male,0.0,Yes,Yes,34.0,No,No phone service,,Yes,No,No,No,No,,,No,Bank transfer (automatic),30.4,938.65,No
4785-NKHCX,Male,,,,5.0,Yes,,No,No internet service,No internet service,No internet service,No internet service,,No internet service,Month-to-month,,Bank transfer (automatic),20.05,94.15,
3196-NVXLZ,,0.0,No,,25.0,Yes,Yes,Fiber optic,No,No,No,,Yes,No,Month-to-month,,Mailed check,,2088.05,No
6275-YDUVO,Female,0.0,No,No,,Yes,No,,No,No,,No,,Yes,Month-to-month,Yes,Mailed check,86.2,178.7,Yes
0036-IHMOT,Female,0.0,,Yes,,Yes,No,,,,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.7,5656.75,No
0115-TFERT,,,Yes,,21.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,,Yes,Electronic check,,2317.1,
4178-EGMON,Male,0.0,Yes,No,70.0,Yes,,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,,,5986.45,No
4220-TINQT,Female,0.0,,No,61.0,Yes,Yes,Fiber optic,No,No,Yes,,Yes,Yes,,,,106.35,6751.35,No
5318-YKDPV,,0.0,,Yes,43.0,Yes,,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.15,3566.6,No
7975-TZMLR,Male,,No,No,,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,,Yes,Electronic check,,,No
,Male,0.0,No,,,Yes,No,DSL,No,,Yes,Yes,,No,Month-to-month,Yes,Credit card (automatic),63.95,318.1,No
4335-BSMJS,Female,0.0,No,,62.0,,Yes,,No internet service,,No internet service,,,No internet service,,,Credit card (automatic),,1563.95,No
2311-QYMUQ,Female,0.0,Yes,Yes,16.0,Yes,No,,No,Yes,Yes,,Yes,No,,Yes,Credit card (automatic),89.45,1430.25,Yes
3643-AHCFP,Male,1.0,,No,7.0,Yes,Yes,Fiber optic,No,No,,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.6,644.35,Yes
9146-JRIOX,Female,0.0,Yes,Yes,14.0,,Yes,No,No internet service,No internet service,No internet service,,No internet service,No internet service,Month-to-month,,,25.55,372.45,
3104-OWCGK,Male,,Yes,Yes,60.0,,No,Fiber optic,,Yes,Yes,No,Yes,No,One year,,Electronic check,,5453.4,Yes
5337-IIWKZ,,0.0,Yes,Yes,34.0,No,No phone service,DSL,,No,Yes,Yes,Yes,No,,Yes,Electronic check,44.85,1442.6,
9101-BWFSS,Female,,Yes,No,,Yes,Yes,,Yes,Yes,No,Yes,Yes,,One year,,Electronic check,,,Yes
,Male,0.0,Yes,Yes,38.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.05,963.95,
3487-EARAT,Female,0.0,Yes,Yes,70.0,,No,DSL,Yes,,,Yes,No,Yes,One year,No,,74.1,5222.3,No
,,,Yes,,37.0,Yes,,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,,3340.55,No
9231-ZJYAM,Female,,,No,4.0,Yes,,Fiber optic,No,No,No,No,Yes,No,,Yes,Electronic check,78.85,,Yes
4250-WAROZ,Male,,Yes,Yes,60.0,Yes,Yes,,Yes,,No,,No,Yes,Month-to-month,Yes,Electronic check,93.25,5774.55,
8184-WMOFI,Male,0.0,,Yes,,Yes,No,DSL,Yes,,Yes,Yes,No,Yes,One year,,Credit card (automatic),71.4,4487.3,
,Male,0.0,No,No,1.0,Yes,,DSL,No,No,No,No,No,No,Month-to-month,,Mailed check,44.4,44.4,
6092-QZVPP,Male,,No,No,36.0,Yes,,DSL,,No,,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.2,,No
4625-LAMOB,Male,,No,No,,Yes,No,No,,No internet service,No internet service,No internet service,No internet service,No internet service,,No,Credit card (automatic),20.4,,No
0727-BMPLR,Female,1.0,No,,55.0,,Yes,,No,No,Yes,,Yes,Yes,,Yes,Electronic check,100.0,5509.3,Yes
,Female,0.0,Yes,No,72.0,Yes,Yes,,,No,Yes,No,,Yes,Two year,Yes,Credit card (automatic),,7589.8,No
1038-ZAGBI,Female,0.0,Yes,,12.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,,,,229.6,Yes
6549-NNDYT,Female,0.0,No,,13.0,,,,,No,,,,No,,Yes,Bank transfer (automatic),,,
3027-ZTDHO,Male,0.0,No,No,1.0,Yes,,,No,No,No,,,Yes,Month-to-month,,Electronic check,,89.9,Yes
,,,Yes,Yes,15.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,,No,Mailed check,20.55,,
,,,,No,65.0,,No,,Yes,Yes,Yes,,Yes,Yes,Two year,,Bank transfer (automatic),84.85,5459.2,
2316-ESMLS,Female,,Yes,Yes,,,No phone service,DSL,Yes,,No,,No,,,,,33.15,444.75,No
,Male,,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Credit card (automatic),92.0,6782.15,No
7408-OFWXJ,Female,0.0,Yes,,72.0,,Yes,DSL,Yes,Yes,Yes,,,Yes,Two year,No,Credit card (automatic),89.8,6510.45,
6007-TCTST,Female,,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,,Yes,Yes,Yes,,Two year,,Bank transfer (automatic),115.8,8476.5,
2252-NKNSI,,0.0,No,Yes,52.0,,Yes,,Yes,Yes,No,Yes,Yes,,Two year,Yes,Mailed check,85.15,4461.85,No
8713-IGZSO,,0.0,No,No,2.0,Yes,Yes,No,No internet service,No internet service,No internet service,,,No internet service,Month-to-month,No,Mailed check,24.85,62,No
7905-TVXTA,Female,0.0,No,,,Yes,No,,Yes,,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.35,352.65,
7695-PKLCZ,Female,0.0,No,No,68.0,Yes,,No,,No internet service,No internet service,No internet service,,No internet service,Two year,No,Credit card (automatic),,,
2382-BCKQJ,Female,0.0,No,Yes,,Yes,,Fiber optic,No,,,,Yes,Yes,One year,Yes,Electronic check,100.15,,Yes
8374-UULRV,Male,,No,No,72.0,,,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,,Credit card (automatic),,,No
2207-NHRJK,Male,0.0,No,No,1.0,,No,DSL,No,Yes,No,,No,No,Month-to-month,No,,50.8,50.8,Yes
3224-DFQNQ,Female,0.0,Yes,No,66.0,,Yes,Fiber optic,Yes,Yes,No,,No,No,One year,No,Electronic check,,,No
,Male,0.0,Yes,Yes,,No,No phone service,DSL,,Yes,Yes,,,Yes,Two year,Yes,,64.8,4719.75,
,Male,0.0,No,No,26.0,Yes,,No,No internet service,,No internet service,,No internet service,No internet service,One year,No,Credit card (automatic),19.8,,No
,Male,0.0,Yes,,64.0,Yes,Yes,Fiber optic,,,,,,Yes,Two year,,,93.4,5822.3,
0947-MUGVO,Male,,Yes,No,20.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,,1463.5,Yes
9944-HKVVB,Female,0.0,No,No,,,,Fiber optic,,Yes,No,,Yes,Yes,,Yes,Electronic check,,307.4,Yes
,,0.0,No,No,22.0,Yes,Yes,Fiber optic,No,No,No,,,Yes,,,Credit card (automatic),,,
3671-SHRSP,,0.0,Yes,No,4.0,Yes,No,Fiber optic,,No,,Yes,No,No,Month-to-month,Yes,Mailed check,80.6,319.15,
0979-MOZQI,Male,,,,62.0,No,No phone service,DSL,No,No,No,,Yes,No,Two year,Yes,Bank transfer (automatic),39.0,2337.45,
,Female,,,No,5.0,Yes,No,No,,,No internet service,No internet service,No internet service,,Month-to-month,,Mailed check,,,No
,Male,0.0,Yes,,,Yes,Yes,Fiber optic,No,No,No,No,,Yes,One year,,Electronic check,85.55,5084.65,Yes
,Male,0.0,No,Yes,3.0,Yes,Yes,,,,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.4,121.25,
1937-OTUKY,Female,0.0,,No,72.0,Yes,Yes,Fiber optic,Yes,No,Yes,,Yes,,,Yes,,98.2,7015.9,No
1573-LGXBA,,0.0,Yes,Yes,57.0,,No,Fiber optic,No,Yes,Yes,,Yes,Yes,,Yes,Credit card (automatic),,,No
1764-VUUMT,Male,0.0,No,Yes,,,,No,No internet service,No internet service,,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.95,,No
,Female,,No,No,,,,,No,Yes,No,No,,Yes,Month-to-month,Yes,Electronic check,50.8,3027.4,Yes
4713-ZBURT,,0.0,No,Yes,45.0,,Yes,,No,No,Yes,No,Yes,Yes,Two year,,Bank transfer (automatic),99.7,4634.35,No
3050-GBUSH,Female,0.0,,No,,No,No phone service,,No,No,No,No,,No,,Yes,Credit card (automatic),34.8,113.95,No
0207-MDKNV,,0.0,No,No,,,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.1,1582.75,Yes
,Female,,No,Yes,51.0,No,No phone service,,,,,Yes,,Yes,,No,,60.15,,No
,Female,0.0,No,No,60.0,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,64.75,4039.5,No
9342-VNIMQ,Male,,,No,,Yes,,DSL,No,Yes,No,No,,No,,Yes,Bank transfer (automatic),54.65,1665.2,No
9851-KIELU,,,No,No,10.0,Yes,,Fiber optic,,,,Yes,Yes,,Month-to-month,Yes,Electronic check,110.1,1043.3,Yes
3523-BRGUW,Male,1.0,,No,,,No,,No internet service,No internet service,No internet service,,No internet service,No internet service,,,,19.3,504.2,
,Female,0.0,No,No,6.0,,,Fiber optic,No,,Yes,No,No,Yes,Month-to-month,,Electronic check,83.9,497.55,
3199-NPKCN,Female,0.0,Yes,No,67.0,Yes,Yes,,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,,,No
,Female,0.0,,Yes,,No,No phone service,DSL,Yes,No,No,,No,No,One year,,Credit card (automatic),35.8,1782,No
4661-NJEUX,,0.0,No,No,,Yes,No,No,No internet service,,No internet service,No internet service,No internet service,,Month-to-month,,Mailed check,20.05,20.05,No
,Female,1.0,No,No,7.0,Yes,,Fiber optic,No,No,Yes,No,Yes,No,,Yes,,84.35,609.65,
1258-YMZNM,Female,1.0,No,,27.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,,Yes,,One year,Yes,Bank transfer (automatic),110.5,2857.6,No
,Male,0.0,,Yes,,Yes,No,Fiber optic,No,No,,No,Yes,Yes,One year,No,,91.2,3247.55,No
7549-MYGPK,,,Yes,Yes,63.0,Yes,Yes,,Yes,,,,Yes,No,,,Electronic check,100.55,6215.35,Yes
5898-IGSLP,,0.0,Yes,,31.0,Yes,Yes,,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,89.3,2823,No
3804-RVTGV,Male,0.0,,,,Yes,,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),,5017.9,
,,1.0,No,No,,,Yes,,No,No,Yes,No,No,No,,Yes,,81.1,,
9227-LUNBG,,0.0,No,No,1.0,No,No phone service,DSL,No,No,No,,No,No,Month-to-month,No,Electronic check,24.6,24.6,Yes
7997-EASSD,,0.0,Yes,No,,Yes,Yes,Fiber optic,No,No,,Yes,No,No,One year,,,81.2,4965.1,
0730-KOAVE,Male,0.0,No,No,,Yes,Yes,Fiber optic,,,No,,No,,Month-to-month,Yes,Credit card (automatic),94.3,2679.7,
8975-SKGRX,Male,0.0,Yes,,71.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,,,Yes,Bank transfer (automatic),116.1,,No
,Female,0.0,No,No,,,,,,Yes,Yes,No,,Yes,Two year,,Electronic check,105.55,5682.25,No
4315-MURBD,Female,0.0,No,,12.0,Yes,No,Fiber optic,Yes,No,No,,Yes,Yes,,Yes,Bank transfer (automatic),98.9,1120.95,
2267-FPIMA,Male,,Yes,No,50.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,,Yes,Month-to-month,Yes,,94.4,4914.9,No
1051-GEJLJ,Female,,,No,2.0,,,,No internet service,,No internet service,,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,27.55,No
9734-YWGEX,,0.0,No,No,9.0,Yes,Yes,Fiber optic,,No,Yes,,Yes,Yes,Month-to-month,No,,98.3,923.5,Yes
,Male,0.0,,No,17.0,,No,Fiber optic,,No,No,No,Yes,Yes,Month-to-month,,Electronic check,93.85,,Yes
,Female,,Yes,No,56.0,,No,,Yes,,Yes,No,Yes,Yes,One year,Yes,,105.6,6068.65,No
0379-DJQHR,Male,0.0,Yes,Yes,67.0,Yes,No,DSL,,Yes,Yes,No,Yes,,,No,Credit card (automatic),81.35,5398.6,No
0781-LKXBR,Male,1.0,,No,9.0,Yes,Yes,Fiber optic,No,,,,Yes,Yes,Month-to-month,Yes,,100.5,918.6,Yes
5543-QDCRY,,0.0,No,No,4.0,Yes,,DSL,No,No,No,No,,No,,Yes,,56.4,234.85,No
0297-RBCSG,Male,0.0,No,No,19.0,Yes,No,DSL,No,,No,Yes,No,,One year,Yes,Bank transfer (automatic),65.35,1231.85,No
4694-PHWFW,,,No,Yes,8.0,Yes,,,,No internet service,No internet service,,No internet service,No internet service,Month-to-month,No,Mailed check,,,No
0835-JKADZ,,0.0,No,No,71.0,Yes,,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,,,,,
1907-UBQFC,Male,,No,,10.0,,,,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,,688.65,Yes
,Female,1.0,No,No,,Yes,Yes,Fiber optic,No,Yes,,,,,Month-to-month,No,Credit card (automatic),89.0,1288.3,No
3865-YIOTT,Male,0.0,,Yes,72.0,Yes,Yes,Fiber optic,Yes,No,,No,Yes,Yes,,Yes,Bank transfer (automatic),,7848.5,No
5993-BQHEA,Male,,No,No,12.0,,No,,No internet service,No internet service,No internet service,No internet service,,No internet service,One year,No,Credit card (automatic),20.05,267,No
6024-RUGGH,,0.0,,Yes,72.0,Yes,Yes,No,,,No internet service,No internet service,No internet service,No internet service,Two year,Yes,,,,
6513-EECDB,Male,,,No,1.0,,Yes,,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.55,,Yes
3956-CJUST,,,No,No,23.0,Yes,No,Fiber optic,Yes,,,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.4,,No
,,0.0,No,,72.0,No,No phone service,,Yes,Yes,Yes,,,Yes,Two year,Yes,Bank transfer (automatic),,4807.45,No
6103-BOCOU,Female,0.0,No,,26.0,Yes,Yes,Fiber optic,No,No,Yes,,No,No,Month-to-month,Yes,Electronic check,,,No
5149-TGWDZ,Female,0.0,No,No,21.0,Yes,,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,,Yes,Mailed check,104.55,,No
7471-WNSUF,Male,,,No,60.0,Yes,,,,No internet service,No internet service,No internet service,No internet service,,One year,No,Bank transfer (automatic),,1505.9,No
8942-DBMHZ,Male,0.0,No,No,12.0,,No,No,No internet service,,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,,,255.35,No
4301-VVZKA,,0.0,Yes,No,16.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,,75.4,1189.4,No
,Female,0.0,Yes,No,63.0,Yes,,,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),79.7,4786.15,No
4824-GUCBY,Female,1.0,,,22.0,,No,Fiber optic,,Yes,,No,No,No,,No,Electronic check,,1820.9,No
5393-HJZSM,Female,0.0,Yes,,32.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),76.3,2404.15,No
7074-IEVOJ,Female,1.0,,No,3.0,,Yes,Fiber optic,No,Yes,,No,No,,Month-to-month,Yes,,79.4,205.05,
9625-QSTYE,Female,0.0,No,No,13.0,,No,Fiber optic,No,Yes,Yes,No,,No,Month-to-month,Yes,Electronic check,,,Yes
0862-PRCBS,Female,,Yes,,,Yes,,,No,Yes,,Yes,,Yes,Two year,Yes,Credit card (automatic),103.75,7039.45,No
8812-ZRHFP,Female,0.0,Yes,Yes,30.0,Yes,,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,86.45,,No
,Female,0.0,No,No,16.0,Yes,No,,,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.1,,No
0454-OKRCT,Male,0.0,No,No,33.0,Yes,,Fiber optic,No,Yes,,,No,No,Two year,No,Bank transfer (automatic),80.6,2651.1,No
,Male,0.0,,No,72.0,Yes,No,No,No internet service,No internet service,,No internet service,No internet service,No internet service,Two year,,Credit card (automatic),,1304.8,No
4750-ZRXIU,,1.0,No,No,,Yes,Yes,Fiber optic,No,,No,,No,Yes,Month-to-month,Yes,Electronic check,,,Yes
4198-VFOEA,Female,,No,,12.0,No,No phone service,DSL,Yes,No,No,,,No,One year,Yes,Mailed check,33.6,435.45,No
6630-UJZMY,Female,1.0,,No,,Yes,Yes,Fiber optic,No,,No,,Yes,No,Month-to-month,Yes,,83.25,308.05,No
5709-LVOEQ,Female,0.0,Yes,Yes,,,No,DSL,,,Yes,,Yes,Yes,Two year,,Mailed check,80.85, ,
6400-BWQKW,,0.0,No,No,6.0,Yes,,Fiber optic,Yes,No,,No,No,No,Month-to-month,Yes,Electronic check,79.05,434.5,
2692-AQCPF,Female,0.0,Yes,No,,,Yes,Fiber optic,,Yes,Yes,Yes,,,One year,,Credit card (automatic),108.05,7118.9,No
0347-UBKUZ,,,No,,15.0,Yes,,,No internet service,No internet service,No internet service,No internet service,,No internet service,Month-to-month,No,Mailed check,19.9,,
0835-DUUIQ,,0.0,,Yes,24.0,,No,No,,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.05,531.55,
0811-GSDTP,Female,0.0,,Yes,13.0,,,,No,,No,No,No,No,Month-to-month,,Electronic check,,,No
7567-ECMCM,Male,0.0,,No,24.0,Yes,No,,No,No,No,No,No,,Month-to-month,Yes,Credit card (automatic),,,No
6115-ZTBFQ,,0.0,,,,,No phone service,DSL,Yes,,Yes,Yes,Yes,,Two year,No,Bank transfer (automatic),,4919.7,No
6353-BRMMA,Female,,Yes,,54.0,Yes,,,,Yes,No,,,,,,Bank transfer (automatic),104.1,5645.8,No
6680-WKXRZ,,0.0,No,,,Yes,Yes,Fiber optic,No,No,No,No,No,,Month-to-month,No,Bank transfer (automatic),74.4,215.8,
6231-WFGFH,,0.0,Yes,Yes,4.0,,,No,No internet service,,,No internet service,,No internet service,,,Mailed check,20.5,,
9904-EHEVJ,,1.0,Yes,Yes,32.0,Yes,Yes,Fiber optic,No,No,Yes,,Yes,No,Month-to-month,Yes,Mailed check,,,No
7028-DVOIQ,Male,1.0,No,No,,,Yes,Fiber optic,No,,Yes,No,,Yes,Month-to-month,Yes,Electronic check,99.05,3395.8,
6169-PPETC,Male,0.0,Yes,,35.0,Yes,,,No internet service,No internet service,No internet service,,No internet service,No internet service,,,Bank transfer (automatic),20.5,759.35,No
4208-UFFGW,Male,1.0,No,No,,Yes,,DSL,,No,No,,No,No,Month-to-month,No,Mailed check,44.95,85.15,Yes
,Female,0.0,No,No,8.0,Yes,No,Fiber optic,No,Yes,,No,No,No,Month-to-month,No,Electronic check,,535.55,No
8467-WYNSR,Male,0.0,No,No,22.0,,No,DSL,Yes,No,No,,No,No,Month-to-month,No,Mailed check,55.1,1253.15,
0851-DFJKB,Female,0.0,,No,15.0,,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,58.95,955.15,No
5382-SOYZL,Male,,,No,22.0,Yes,,Fiber optic,No,No,No,,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,,
9448-REEVD,,0.0,Yes,No,,Yes,No,DSL,No,,,No,,No,Month-to-month,No,Credit card (automatic),44.7,44.7,
,Female,0.0,Yes,Yes,71.0,Yes,Yes,No,,No internet service,,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.45,,No
8388-FYNPZ,Male,0.0,,No,4.0,,No,,,No,Yes,,,,Month-to-month,No,Electronic check,56.75,245.15,
4002-BQWPQ,Male,0.0,No,No,25.0,Yes,Yes,DSL,Yes,,,Yes,No,Yes,Month-to-month,,Bank transfer (automatic),81.75,2028.8,No
5651-YLPRD,Female,,Yes,,32.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,,,,,86.1,2723.75,No
2826-DXLQO,,1.0,Yes,No,7.0,,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),,220.45,No
4378-BZYFP,Male,0.0,No,No,17.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,,20.5,365.8,No
9489-UTFKA,Male,1.0,Yes,No,8.0,Yes,No,,,No,No,No,Yes,,Month-to-month,No,Bank transfer (automatic),60.9,551.95,No
4849-PYRLQ,Female,1.0,,No,56.0,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,,73.25,4054.2,No
,Male,,No,No,1.0,,No,DSL,No,No,No,No,No,No,Month-to-month,,,,45.7,Yes
,,1.0,,,8.0,Yes,No,Fiber optic,Yes,,No,Yes,Yes,Yes,Month-to-month,,,,,Yes
4541-RMRLG,,0.0,,,7.0,,No,,No internet service,No internet service,,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.25,112.3,Yes
,Male,0.0,No,Yes,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,,Month-to-month,,Mailed check,20.85,,
3429-IFLEM,Female,,No,No,71.0,Yes,No,DSL,,Yes,Yes,Yes,Yes,No,Two year,No,,77.35,5550.1,
,Female,0.0,,No,,Yes,,Fiber optic,No,No,,No,Yes,,Month-to-month,Yes,Electronic check,96.0,,Yes
7294-TMAOP,Female,0.0,No,No,,Yes,No,Fiber optic,No,No,,,Yes,Yes,Month-to-month,,Electronic check,90.55,90.55,
,,,Yes,No,49.0,Yes,Yes,Fiber optic,Yes,,No,,Yes,No,Month-to-month,Yes,,93.85,,
0556-FJEGU,Male,0.0,,,58.0,Yes,,,No,Yes,Yes,,,No,Two year,No,Bank transfer (automatic),70.1,4048.95,No
8919-FYFQZ,Male,1.0,Yes,No,44.0,No,No phone service,DSL,,Yes,No,,No,No,Month-to-month,Yes,Electronic check,30.35,1359.7,Yes
0604-THJFP,Female,,Yes,,59.0,Yes,No,,No,Yes,,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),75.95,,No
2834-JRTUA,Male,0.0,No,No,71.0,Yes,Yes,Fiber optic,Yes,No,Yes,,,Yes,Two year,Yes,Electronic check,108.05,7532.15,Yes
5875-YPQFJ,Male,,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,,69.9,
,Female,0.0,No,No,11.0,Yes,Yes,Fiber optic,,,,No,,No,Month-to-month,,,,,
6646-QVXLR,Male,1.0,Yes,,,,Yes,Fiber optic,No,Yes,Yes,No,,Yes,One year,Yes,,103.75,6383.35,
,,0.0,Yes,,,,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),54.95,,
3318-ISQFQ,Female,0.0,No,No,20.0,,No,,,,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),,413,No
1106-HRLKZ,Male,0.0,,Yes,40.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,,No internet service,Two year,No,Mailed check,19.6,808.95,No
,Female,0.0,,No,39.0,,No,DSL,,,No,No,No,,One year,Yes,Electronic check,47.85,1886.4,No
8603-IJWDN,Male,0.0,No,No,1.0,Yes,,Fiber optic,No,,No,,No,Yes,Month-to-month,Yes,Electronic check,,86.6,Yes
,,0.0,Yes,Yes,72.0,Yes,Yes,,No internet service,No internet service,No internet service,No internet service,,,Two year,No,Bank transfer (automatic),23.75,1679.25,No
9369-XFEHK,,,Yes,No,33.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,,Bank transfer (automatic),,2656.5,Yes
2604-XVDAM,Female,0.0,,No,,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,,Bank transfer (automatic),43.8,540.95,No
3717-OFRTN,Male,0.0,,,,Yes,No,No,,No internet service,,No internet service,No internet service,,Month-to-month,No,Bank transfer (automatic),,19.75,No
9046-JBFWA,Male,,No,Yes,27.0,Yes,No,No,No internet service,No internet service,,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,,537.35,No
3280-NMUVX,,,Yes,,34.0,,No,No,,No internet service,No internet service,No internet service,No internet service,,One year,No,Credit card (automatic),19.6,678.8,No
1206-EHBDD,Female,,Yes,No,,,No,Fiber optic,,No,Yes,No,No,,Two year,No,Bank transfer (automatic),80.3,4513.65,No
8361-LBRDI,,0.0,No,No,58.0,Yes,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.35,1423.85,No
4883-KCPZJ,Female,0.0,Yes,,22.0,Yes,,No,,No internet service,No internet service,No internet service,,No internet service,,No,Credit card (automatic),,555.4,
9108-EQPNQ,Female,0.0,Yes,Yes,10.0,Yes,Yes,No,,No internet service,,,,No internet service,,,,26.1,225.55,No
,,0.0,No,No,13.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,,Credit card (automatic),20.0,,No
3842-IYKUE,Female,0.0,,No,35.0,,Yes,Fiber optic,No,Yes,,,No,,,No,,85.3,2917.5,Yes
6641-XRPSU,Female,,No,No,,Yes,,Fiber optic,No,,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.0,2416.1,Yes
1374-DMZUI,,1.0,,No,4.0,Yes,Yes,,No,No,No,No,Yes,,Month-to-month,,,94.3,,Yes
2545-LXYVJ,Male,,Yes,,72.0,,,No,No internet service,,No internet service,No internet service,No internet service,No internet service,,No,,20.7,1492.1,
