Job_Title,Average_Salary,Years_Experience,Education_Level,AI_Exposure_Index,Tech_Growth_Factor,Automation_Probability_2030,Risk_Category,Skill_1,Skill_2,Skill_3,Skill_4,Skill_5,Skill_6,Skill_7,Skill_8,Skill_9,Skill_10
Software Engineer,,21.0,PhD,,0.72,0.6,Medium,0.54,0.15,0.38,0.41,0.75,0.02,,0.52,0.27,0.63
Research Scientist,139269.0,24.0,High School,0.36,1.45,0.21,Low,0.13,,0.78,0.71,0.17,,0.45,,0.18,0.1
Construction Worker,119285.0,0.0,PhD,0.12,,0.91,High,,,0.05,0.14,0.21,0.67,0.16,0.12,0.76,0.67
Research Scientist,122268.0,22.0,Bachelor's,0.55,0.81,0.17,Low,,0.39,0.91,0.02,0.78,0.12,0.8,0.62,,0.1
Customer Support,118791.0,26.0,Bachelor's,0.5,1.21,0.83,High,0.54,0.43,0.31,0.48,0.12,0.96,0.71,0.95,0.23,0.88
Customer Support,86408.0,19.0,High School,,,0.78,High,,0.5,0.07,0.31,0.94,0.85,0.98,0.63,0.25,0.16
Financial Analyst,136464.0,16.0,PhD,0.02,0.89,0.38,Medium,,0.93,0.43,0.88,0.61,,0.36,0.08,0.33,0.68
Graphic Designer,56049.0,29.0,Bachelor's,0.37,1.44,0.56,Medium,0.67,0.63,,,,0.1,0.28,0.28,0.43,
Graphic Designer,,28.0,PhD,0.98,0.6,0.52,Medium,0.98,0.56,0.19,0.58,,0.52,0.07,0.61,,0.74
Graphic Designer,133937.0,,Master's,0.55,1.19,0.36,Medium,,0.17,0.93,0.07,0.43,0.7,0.46,,0.55,0.64
AI Engineer,143557.0,,High School,0.37,1.06,0.16,Low,0.67,,0.53,0.25,,,,0.45,0.61,0.21
Data Scientist,32994.0,15.0,PhD,0.01,1.27,,Medium,0.37,0.05,0.63,0.39,,0.54,0.94,0.22,,0.62
Truck Driver,,5.0,PhD,0.98,0.6,0.7,Medium,0.43,0.09,0.75,0.91,0.43,0.26,0.43,0.72,0.01,0.59
Teacher,74816.0,10.0,Master's,0.64,0.74,0.23,Low,0.09,0.2,0.88,0.74,0.01,0.25,0.21,0.27,0.25,0.06
Financial Analyst,103788.0,17.0,Bachelor's,0.73,1.11,0.57,Medium,0.08,0.95,0.84,0.81,,0.93,0.54,0.2,,0.74
Teacher,40103.0,26.0,Bachelor's,,0.57,0.14,Low,0.92,0.58,0.54,0.27,,0.9,0.67,,,0.63
Marketing Manager,34458.0,26.0,High School,0.71,0.93,0.48,Medium,0.65,,,0.82,0.29,0.44,0.02,0.3,0.5,0.06
Construction Worker,59493.0,23.0,Bachelor's,0.93,0.61,0.89,High,,0.66,0.26,0.16,,0.07,,0.66,0.88,0.81
Data Scientist,93059.0,18.0,High School,0.11,0.79,0.42,Medium,0.25,0.52,0.54,0.36,0.35,0.83,0.79,,0.91,0.95
Graphic Designer,121683.0,13.0,PhD,0.35,1.01,0.68,Medium,0.88,0.1,0.39,,0.5,,,0.68,0.84,0.86
Lawyer,,,PhD,0.44,1.11,0.36,Medium,0.67,0.18,,0.23,0.12,0.17,0.0,0.72,0.73,
Software Engineer,100293.0,21.0,Bachelor's,0.08,0.52,0.37,Medium,,0.24,0.35,0.11,0.22,0.52,,0.25,0.06,
Truck Driver,79298.0,21.0,Bachelor's,0.22,1.46,0.85,High,0.56,0.42,,0.54,0.7,0.7,,0.5,0.41,0.87
Construction Worker,,28.0,PhD,0.53,0.62,0.85,High,0.12,0.34,0.14,0.69,0.21,0.39,0.9,0.2,0.51,0.42
Lawyer,146464.0,29.0,High School,0.79,,0.49,Medium,0.56,0.63,0.69,0.25,0.01,0.72,0.54,0.84,,0.84
Retail Worker,,11.0,High School,0.33,1.29,0.81,High,0.18,0.85,,0.47,0.08,0.39,0.8,0.9,,0.07
Chef,32581.0,5.0,PhD,0.39,,0.69,Medium,0.07,,,0.38,0.8,,1.0,0.56,0.32,0.22
Truck Driver,142309.0,,Master's,0.37,0.57,,High,0.46,0.72,0.66,0.71,0.01,0.22,0.66,,0.01,0.8
Marketing Manager,,23.0,High School,0.55,0.57,,Medium,0.58,0.78,0.75,,0.52,0.14,0.67,0.62,,
Truck Driver,65710.0,27.0,Bachelor's,0.39,0.66,0.76,High,0.61,0.43,0.77,0.85,0.54,0.76,0.31,,0.71,0.39
Security Guard,46999.0,26.0,Master's,0.19,1.1,0.92,High,,0.72,0.75,0.56,0.58,0.13,0.44,0.45,0.96,
Customer Support,142701.0,5.0,PhD,,1.14,0.89,High,,0.53,0.83,0.46,0.28,0.65,0.82,0.06,0.78,0.82
Teacher,,22.0,PhD,0.98,1.29,0.24,Low,0.75,,0.22,0.46,0.26,,0.89,0.82,0.63,0.86
Software Engineer,115679.0,5.0,PhD,,0.7,,Medium,,0.44,,,0.75,0.81,0.71,0.97,,0.9
Mechanic,,,PhD,0.81,,0.7,Medium,0.24,0.04,0.41,,0.02,0.36,0.78,0.57,0.31,0.65
UX Researcher,131154.0,21.0,Master's,,1.26,0.55,Medium,0.76,,,0.62,0.56,0.62,0.86,0.59,0.58,0.99
Mechanic,100014.0,18.0,Bachelor's,0.44,,,Medium,0.23,0.6,,0.93,0.34,0.53,0.21,1.0,,0.65
Nurse,35232.0,9.0,High School,0.72,1.09,0.06,Low,0.45,0.67,0.68,0.37,,0.17,0.5,0.69,,0.65
Graphic Designer,114425.0,21.0,PhD,0.16,1.14,0.54,Medium,,0.71,0.46,0.67,0.84,0.17,0.02,0.78,0.61,0.7
Research Scientist,116795.0,7.0,High School,0.8,1.46,0.18,Low,0.49,0.4,0.15,0.57,,,0.58,0.59,0.35,0.05
Customer Support,,,Bachelor's,0.42,0.58,0.85,High,,,0.66,,,0.89,0.2,0.74,0.29,0.8
Construction Worker,94418.0,18.0,Master's,0.03,1.4,,High,,,0.85,0.06,0.34,0.07,0.98,0.82,,0.94
Data Scientist,117954.0,,PhD,,,0.38,Medium,0.23,0.47,0.27,0.1,0.17,0.15,0.97,,,0.44
Mechanic,,22.0,Master's,0.8,0.83,0.42,Medium,0.23,0.13,0.26,,0.67,0.06,0.21,0.81,0.15,
HR Specialist,,23.0,Bachelor's,,0.58,0.49,Medium,0.3,0.56,0.8,0.14,0.58,0.51,,,,0.49
Research Scientist,,,High School,,0.81,0.26,Low,,,0.46,0.73,0.57,0.67,0.78,0.86,0.31,0.54
Chef,116694.0,12.0,High School,,1.39,0.45,Medium,0.2,0.49,0.74,,,0.84,0.36,0.86,0.41,
Security Guard,74739.0,,High School,0.76,0.63,,High,0.95,,0.57,0.58,,0.64,0.23,0.55,0.37,0.66
AI Engineer,110357.0,5.0,High School,0.85,0.67,,Low,,0.41,0.9,,0.58,0.56,0.37,0.79,0.25,
Lawyer,44079.0,26.0,High School,0.34,,0.53,Medium,0.34,0.99,0.03,0.25,,,0.59,,0.62,0.6
UX Researcher,103648.0,19.0,Bachelor's,0.38,0.73,0.41,Medium,0.55,0.2,0.29,0.24,0.95,0.94,0.61,0.92,0.79,0.59
UX Researcher,143892.0,,Master's,0.77,1.2,0.55,Medium,0.76,,,0.94,0.38,0.71,0.48,0.67,0.76,0.05
Data Scientist,,7.0,High School,0.23,1.17,0.49,Medium,0.77,,0.63,0.28,0.85,0.93,,0.8,0.75,0.22
Retail Worker,66639.0,14.0,Master's,,1.27,0.93,High,0.19,0.92,0.7,0.61,0.2,0.06,0.57,0.65,0.21,
Graphic Designer,105476.0,20.0,Bachelor's,0.84,1.43,0.45,Medium,0.32,0.75,0.43,0.09,0.28,0.42,0.29,0.33,0.29,0.04
UX Researcher,71830.0,27.0,Master's,0.6,1.15,0.38,Medium,0.3,0.62,0.6,0.51,0.35,,,0.46,0.68,0.54
Software Engineer,,,High School,0.44,1.29,0.41,Medium,,,0.85,0.09,0.99,0.54,,0.94,0.45,0.2
HR Specialist,91576.0,,PhD,,1.1,,Medium,,0.45,0.5,0.25,0.47,0.66,0.75,0.75,0.58,0.9
Data Scientist,137524.0,2.0,PhD,0.76,0.56,0.3,Low,0.21,,,0.4,0.88,0.9,0.91,0.31,0.69,0.27
Retail Worker,148360.0,1.0,High School,0.18,0.84,,High,0.83,0.12,0.73,0.53,0.29,0.49,0.3,0.6,0.43,0.16
Research Scientist,55464.0,25.0,PhD,0.55,1.4,0.14,Low,0.73,0.66,,0.82,,0.66,0.9,0.4,0.33,0.01
Data Scientist,85798.0,10.0,High School,0.8,0.6,0.53,Medium,0.46,,,0.21,,0.59,,0.03,0.66,0.53
Research Scientist,133243.0,6.0,Master's,0.17,,0.12,Low,,,,,0.97,0.43,0.35,0.05,0.05,0.69
AI Engineer,84710.0,21.0,Bachelor's,0.23,,0.11,Low,,0.36,0.82,0.82,0.48,0.35,0.36,0.81,,0.21
UX Researcher,38848.0,5.0,PhD,0.47,0.98,,Medium,0.22,,,0.82,0.38,,0.3,0.93,,0.93
Teacher,,,Master's,0.6,1.44,0.13,Low,0.25,0.65,0.62,0.33,0.93,0.84,,0.24,0.51,0.77
Graphic Designer,45086.0,11.0,High School,,1.15,0.39,Medium,0.68,0.94,0.05,0.32,0.44,0.9,,,0.75,
Doctor,39343.0,,PhD,,,0.12,Low,0.56,0.03,,0.16,0.22,0.52,0.71,,0.32,
Marketing Manager,,8.0,Bachelor's,0.31,1.34,0.32,Medium,0.46,0.38,,,0.09,,,0.78,,0.44
Graphic Designer,70317.0,12.0,High School,,0.51,0.68,Medium,0.24,,,0.5,0.43,0.25,0.55,0.27,0.9,0.22
Financial Analyst,,26.0,Bachelor's,0.56,1.33,0.59,Medium,0.7,0.32,0.23,0.21,0.86,0.82,0.44,,0.38,0.62
Data Scientist,145660.0,,High School,0.78,1.5,0.38,Medium,0.46,0.43,0.3,0.2,0.07,0.89,0.42,0.5,0.92,0.78
Data Scientist,64785.0,,High School,0.57,0.94,,Medium,0.72,0.69,0.34,0.8,0.05,0.16,0.34,0.08,0.23,0.83
Graphic Designer,70149.0,12.0,Master's,0.3,0.76,0.41,Medium,0.28,0.04,0.93,,0.42,,0.86,0.73,0.95,0.78
Mechanic,100122.0,14.0,PhD,0.25,1.2,0.45,Medium,0.57,0.01,,0.54,,0.75,0.13,0.51,0.19,0.09
HR Specialist,46524.0,29.0,High School,,0.72,,Medium,0.26,,0.09,0.19,0.05,,,0.28,0.33,0.66
Mechanic,,28.0,Master's,0.44,0.83,0.46,Medium,0.53,0.16,0.57,0.81,0.76,0.15,,,0.36,0.41
Research Scientist,71743.0,,PhD,0.06,0.53,0.15,Low,0.7,0.19,0.64,0.26,0.89,,0.3,0.23,0.41,0.24
HR Specialist,118302.0,14.0,High School,0.83,1.17,0.63,Medium,0.4,0.16,0.74,0.36,0.67,0.27,0.08,0.99,,0.99
Financial Analyst,96706.0,9.0,PhD,0.79,1.16,0.53,Medium,,,0.47,0.62,0.41,0.43,0.33,,,0.2
Graphic Designer,95780.0,10.0,Master's,0.28,0.63,0.34,Medium,0.6,0.52,0.25,0.47,,0.2,0.65,0.78,0.79,0.6
Software Engineer,78899.0,,Master's,0.06,0.79,0.34,Medium,0.96,,0.15,,0.94,0.77,0.01,0.0,0.38,0.14
Chef,,28.0,High School,0.46,,0.43,Medium,0.66,0.65,0.25,,,0.12,0.7,0.11,1.0,0.18
Security Guard,,1.0,PhD,0.41,,0.71,High,0.62,0.81,0.84,0.48,0.78,0.67,0.72,,0.63,0.81
Software Engineer,143857.0,,High School,,1.09,0.37,Medium,0.02,,0.55,,0.13,0.8,0.86,,,0.99
Customer Support,,13.0,High School,0.78,1.49,0.85,High,0.31,0.84,0.61,0.58,0.25,0.76,0.08,0.92,0.33,
Mechanic,91158.0,13.0,High School,0.73,,,Medium,0.56,0.34,0.13,0.09,0.83,0.92,0.65,,0.4,0.73
Construction Worker,52394.0,13.0,PhD,0.12,,,High,0.36,0.25,0.01,0.54,0.85,0.96,0.57,,0.09,0.55
Nurse,,,Bachelor's,0.61,,0.11,Low,0.09,0.31,0.1,0.18,0.99,,0.53,0.87,1.0,0.58
Graphic Designer,48624.0,25.0,High School,,,0.5,Medium,0.86,0.59,0.69,0.36,0.74,0.67,0.12,0.57,0.26,0.8
AI Engineer,,,PhD,0.99,0.59,0.25,Low,0.67,0.77,0.31,0.49,0.8,,0.23,0.55,0.52,
Teacher,,10.0,Bachelor's,0.28,1.27,,Low,0.83,0.98,,0.07,0.05,0.3,0.93,0.52,0.27,0.4
Construction Worker,130211.0,,Bachelor's,0.65,0.65,0.94,High,0.54,0.14,0.89,0.07,0.91,1.0,0.7,0.77,0.34,0.94
Chef,117460.0,13.0,High School,0.73,1.42,,Medium,0.83,0.3,,0.63,0.93,0.68,,0.37,0.55,0.79
Truck Driver,115489.0,27.0,Master's,,,0.9,High,,0.08,0.17,,,0.11,0.11,0.94,0.87,0.45
Software Engineer,143880.0,18.0,Master's,0.0,1.11,,Medium,0.46,0.4,0.46,0.41,0.73,0.14,0.2,0.18,0.26,0.53
Security Guard,41569.0,5.0,High School,0.87,,0.74,High,0.68,0.04,0.62,0.7,0.21,0.04,0.36,0.1,0.12,0.25
UX Researcher,147027.0,17.0,Bachelor's,0.53,1.18,0.54,Medium,,0.17,0.88,0.56,0.87,0.37,,0.52,0.32,0.47
Customer Support,111384.0,3.0,Master's,0.2,0.82,0.9,High,0.92,,0.31,,0.68,0.32,0.99,0.33,0.39,0.6
Graphic Designer,107463.0,21.0,PhD,0.47,0.92,0.7,Medium,0.01,,0.15,0.79,0.62,0.34,,0.01,0.23,0.57
Mechanic,74148.0,14.0,PhD,0.61,0.52,0.35,Medium,,,0.46,0.75,0.91,0.84,0.2,0.44,0.2,0.26
Retail Worker,59793.0,28.0,PhD,,0.72,0.93,High,,0.45,0.01,0.25,0.87,,,0.01,0.48,0.02
Marketing Manager,102095.0,4.0,Master's,,1.26,0.51,Medium,0.23,0.67,0.08,0.44,0.16,,0.2,0.39,0.05,
Doctor,112508.0,28.0,Master's,,,0.26,Low,,0.51,0.06,0.07,0.57,0.57,0.88,0.56,0.96,0.05
Software Engineer,,6.0,High School,0.04,,0.52,Medium,0.65,0.05,0.95,0.84,0.3,,0.17,0.13,0.12,0.52
HR Specialist,,22.0,Bachelor's,0.99,1.18,0.68,Medium,0.14,0.38,0.55,0.08,0.0,0.67,0.64,0.41,0.49,0.42
Financial Analyst,,27.0,PhD,0.34,0.68,0.34,Medium,0.96,0.6,0.73,,0.39,,0.1,,0.8,0.68
HR Specialist,,12.0,Bachelor's,0.48,,0.33,Medium,0.28,0.35,0.78,0.99,0.24,,0.83,0.22,0.4,
Teacher,73894.0,21.0,Bachelor's,0.18,,0.13,Low,0.73,0.42,0.58,0.83,0.8,0.87,0.06,0.69,0.14,0.42
Chef,49023.0,5.0,Master's,0.4,1.02,0.7,Medium,,0.68,0.4,0.13,0.16,0.95,,0.91,0.99,0.21
AI Engineer,34758.0,18.0,PhD,,0.98,0.15,Low,0.36,0.59,0.58,,0.47,0.55,,0.21,0.74,0.03
Customer Support,47065.0,6.0,Bachelor's,0.78,1.06,0.77,High,0.69,0.57,0.8,0.74,0.61,,0.13,0.26,,0.6
Research Scientist,53464.0,,PhD,0.29,0.51,0.17,Low,0.29,0.73,0.02,0.58,0.94,0.17,0.47,0.09,0.63,0.55
UX Researcher,102572.0,23.0,High School,0.52,1.4,,Medium,0.02,0.86,0.58,,0.6,0.81,,0.75,0.91,0.57
Construction Worker,67344.0,1.0,High School,0.18,1.29,0.8,High,0.44,,0.59,0.07,0.83,0.18,0.72,0.77,0.71,
Truck Driver,122759.0,19.0,PhD,0.36,1.1,,High,0.86,,0.29,0.27,0.33,0.56,,0.66,,0.89
Customer Support,66444.0,12.0,Master's,0.02,,0.75,High,0.13,0.64,0.32,,0.14,0.0,,0.02,0.21,0.42
Software Engineer,46932.0,9.0,PhD,,0.54,,Medium,0.68,0.93,0.62,,0.08,0.39,0.37,0.89,0.15,0.15
Research Scientist,55363.0,,Bachelor's,0.05,0.68,0.29,Low,0.43,0.63,0.73,0.37,0.15,0.21,0.31,0.64,0.4,0.01
Doctor,30893.0,,PhD,0.92,,0.26,Low,0.8,0.32,0.77,0.14,0.66,0.64,,0.79,,0.27
Graphic Designer,84962.0,7.0,High School,0.08,1.1,0.49,Medium,0.55,0.93,,0.79,0.27,,0.1,0.85,0.33,0.05
Mechanic,94173.0,,Bachelor's,0.23,0.74,0.42,Medium,,0.18,0.01,,0.08,0.68,0.24,0.94,0.87,0.29
Research Scientist,82949.0,26.0,Bachelor's,0.8,1.49,0.2,Low,,0.65,0.62,0.64,0.31,0.86,,0.22,0.09,0.19
Construction Worker,,10.0,Master's,0.68,1.14,0.8,High,0.58,0.31,,,,0.93,0.93,0.4,0.47,
Research Scientist,,16.0,High School,0.3,0.64,0.2,Low,,0.33,0.07,0.35,0.86,0.23,,0.63,0.86,0.13
Mechanic,,28.0,PhD,,,0.52,Medium,,0.37,,0.34,0.52,0.44,0.88,0.51,0.51,0.14
Teacher,83639.0,26.0,Bachelor's,,0.57,0.22,Low,0.6,0.42,0.42,0.79,0.2,0.82,0.65,0.42,,0.26
Data Scientist,66993.0,3.0,High School,0.51,,0.54,Medium,,0.44,0.92,0.35,0.05,,0.42,,0.0,0.92
Security Guard,61551.0,21.0,Bachelor's,0.74,0.67,0.73,High,0.07,0.72,0.93,0.43,0.12,0.51,0.35,0.37,,0.72
Research Scientist,63896.0,22.0,Bachelor's,,1.49,0.11,Low,,,,,0.8,0.34,0.44,0.68,0.51,0.86
Customer Support,63686.0,21.0,High School,0.01,1.28,0.82,High,0.99,0.48,0.99,0.75,0.25,,0.99,0.86,0.1,0.71
Chef,147256.0,26.0,Bachelor's,,1.45,0.35,Medium,0.02,,0.07,0.99,,0.14,0.54,0.18,0.43,0.06
Construction Worker,103531.0,2.0,Master's,0.36,0.94,0.94,High,0.81,,0.54,,0.34,0.71,0.99,0.31,0.67,0.84
Lawyer,,21.0,PhD,,,,Medium,,0.76,0.04,,,0.17,,,0.14,0.44
Lawyer,39269.0,7.0,High School,,0.62,0.63,Medium,0.5,,0.8,0.98,0.61,0.5,0.88,0.95,0.75,0.45
Financial Analyst,149391.0,18.0,Bachelor's,0.7,0.69,0.48,Medium,0.83,0.65,0.41,0.66,,0.4,0.79,0.22,0.19,0.95
AI Engineer,124598.0,14.0,Master's,0.95,0.85,,Low,,0.39,,0.14,0.76,0.11,0.98,0.38,,0.34
Retail Worker,89470.0,2.0,PhD,0.19,,,High,,0.89,0.63,0.81,0.07,0.33,0.31,0.64,0.36,
Retail Worker,,29.0,Bachelor's,0.81,0.88,,High,0.2,0.24,0.3,0.64,0.6,0.7,0.36,,0.2,0.47
Graphic Designer,,25.0,PhD,0.18,0.61,0.65,Medium,0.34,0.68,0.03,,0.32,0.06,0.61,0.24,0.39,
Truck Driver,,,High School,,0.59,0.93,High,0.01,0.48,0.12,0.31,,,0.97,0.21,,0.55
Customer Support,108518.0,,PhD,0.55,1.03,,High,,,0.33,,,0.34,0.95,0.74,,0.88
UX Researcher,93752.0,12.0,Bachelor's,0.26,0.97,0.39,Medium,0.74,,,0.34,0.96,0.44,0.49,0.35,0.91,0.57
Security Guard,77691.0,16.0,Bachelor's,0.31,1.23,0.9,High,0.83,,,0.6,0.34,0.54,0.04,0.74,0.45,0.02
Doctor,59813.0,15.0,Bachelor's,,1.08,0.17,Low,0.62,0.48,0.66,0.22,0.11,,0.48,0.03,0.38,
Graphic Designer,95603.0,,Master's,0.4,1.11,0.62,Medium,0.3,0.96,0.54,0.62,0.68,0.67,0.51,,0.05,0.02
Graphic Designer,118150.0,,Master's,0.33,0.89,0.36,Medium,,0.86,0.94,0.49,0.7,,0.42,0.31,0.94,0.52
Truck Driver,31996.0,3.0,Bachelor's,0.12,0.83,0.9,High,0.6,0.39,0.47,0.85,0.34,,,0.78,,
Construction Worker,,2.0,Bachelor's,0.17,1.21,0.83,High,0.64,,0.21,0.04,0.32,,0.86,0.67,,0.95
Chef,,9.0,Bachelor's,0.93,1.03,0.4,Medium,,,0.12,0.3,0.53,0.56,0.6,0.17,,
Software Engineer,33203.0,17.0,High School,,1.42,0.6,Medium,0.59,0.19,,0.62,0.6,0.49,0.53,,,
Marketing Manager,,7.0,PhD,,0.89,,Medium,0.86,0.75,0.81,0.14,0.07,,0.39,0.29,,0.84
Construction Worker,37868.0,11.0,High School,0.32,,0.71,High,0.05,0.62,,0.32,0.67,0.34,0.18,0.28,0.46,0.48
UX Researcher,,23.0,High School,0.75,,0.64,Medium,0.11,0.26,0.83,,0.98,0.47,0.79,0.4,0.42,
Lawyer,117838.0,6.0,High School,0.44,,0.4,Medium,0.42,0.04,0.45,0.58,0.57,0.33,0.32,0.11,0.37,0.1
Lawyer,136931.0,,Master's,0.97,1.47,0.65,Medium,0.6,0.7,0.29,0.63,,0.48,,0.28,0.32,
HR Specialist,76900.0,24.0,Bachelor's,0.49,1.41,0.54,Medium,0.55,0.25,0.34,,,0.51,0.1,,0.96,0.38
Mechanic,41221.0,11.0,PhD,0.08,1.18,,Medium,0.58,0.13,0.58,0.77,0.41,0.88,0.65,0.9,0.62,0.13
Security Guard,,9.0,High School,0.48,1.17,0.8,High,,0.63,0.15,0.37,,0.7,,1.0,0.45,0.25
Graphic Designer,112928.0,26.0,High School,0.85,0.71,0.68,Medium,0.34,0.99,0.84,,0.32,0.01,0.38,0.3,0.04,0.51
Teacher,99444.0,21.0,High School,0.63,1.12,0.08,Low,0.98,0.19,0.45,,0.81,0.1,0.43,0.63,0.22,0.63
Research Scientist,115092.0,18.0,Bachelor's,0.2,1.3,0.23,Low,0.06,0.39,0.28,0.3,0.98,0.64,,0.98,0.38,0.8
Financial Analyst,,8.0,Bachelor's,0.87,0.68,0.68,Medium,0.22,0.33,0.76,,,0.44,,0.23,0.06,0.3
AI Engineer,,0.0,Master's,,0.85,,Low,0.06,0.58,0.88,0.15,0.6,,0.42,0.7,0.41,
Research Scientist,107360.0,23.0,Master's,0.13,1.3,0.18,Low,0.75,,0.51,0.86,0.47,0.36,,0.72,0.44,0.94
Mechanic,132877.0,11.0,Master's,0.48,,0.58,Medium,0.86,1.0,0.43,,0.03,0.73,0.87,0.22,0.16,
HR Specialist,73158.0,,High School,0.31,,0.5,Medium,0.84,0.65,0.62,,0.51,0.72,0.97,0.2,0.01,0.08
Research Scientist,87889.0,1.0,PhD,0.34,1.49,,Low,0.18,,0.46,0.71,0.98,0.05,0.1,0.72,0.28,0.18
Retail Worker,136196.0,16.0,Master's,,,0.73,High,0.47,0.61,0.43,0.03,0.78,0.01,0.76,0.89,0.43,0.54
Financial Analyst,,,Bachelor's,0.39,1.39,0.66,Medium,0.34,0.62,0.93,0.96,0.51,0.45,0.28,0.96,0.14,0.58
Security Guard,109557.0,24.0,Bachelor's,,0.9,,High,0.05,0.58,0.08,0.15,0.44,0.51,0.26,0.32,0.09,
Teacher,,15.0,PhD,0.94,0.83,0.19,Low,,0.01,,0.95,0.09,0.16,0.96,0.54,0.01,
Graphic Designer,128878.0,29.0,PhD,0.69,1.23,,Medium,0.29,0.54,,,0.17,0.98,,0.5,0.6,0.23
AI Engineer,,23.0,Bachelor's,0.69,,,Low,0.61,0.37,0.77,,,0.35,0.43,0.78,0.48,0.79
AI Engineer,80901.0,26.0,Master's,0.34,1.31,0.11,Low,,0.5,0.26,0.01,0.65,0.51,0.45,0.97,0.57,0.86
Marketing Manager,96214.0,16.0,PhD,0.57,1.37,0.53,Medium,0.72,0.37,0.09,0.46,0.39,,,0.97,0.96,0.25
Financial Analyst,104755.0,6.0,PhD,,0.94,0.43,Medium,,,0.27,0.74,0.05,,0.39,0.35,0.32,0.49
Mechanic,,11.0,Master's,0.19,0.81,0.69,Medium,0.41,0.44,0.58,0.98,,0.68,0.72,,0.09,
Mechanic,,17.0,PhD,0.6,1.24,0.38,Medium,0.84,0.03,0.84,0.46,0.22,0.13,0.95,0.07,,0.35
Software Engineer,,12.0,PhD,0.54,,0.42,Medium,0.24,,0.41,0.7,0.22,0.37,0.39,0.98,,0.8
Doctor,,4.0,Master's,0.07,0.82,0.12,Low,0.51,0.78,0.86,0.84,0.36,0.69,0.31,0.06,0.7,0.01
Customer Support,42467.0,1.0,Master's,0.33,1.19,,High,0.3,0.81,0.29,0.45,0.73,0.69,0.99,,0.66,0.61
Data Scientist,100601.0,0.0,Bachelor's,0.4,,0.53,Medium,,0.26,,,0.17,0.55,,0.44,0.03,0.45
Customer Support,148764.0,,High School,,,0.86,High,0.05,0.45,,0.3,,0.16,0.3,0.62,0.3,0.9
Nurse,113795.0,24.0,PhD,,0.54,0.17,Low,0.76,0.27,0.81,0.25,,0.09,,0.5,,0.27
Chef,45994.0,15.0,Master's,1.0,0.72,0.34,Medium,0.59,0.49,0.52,0.67,0.27,0.91,,,0.74,0.64
AI Engineer,66701.0,25.0,High School,,,0.16,Low,0.9,0.13,0.39,0.82,0.97,0.45,0.51,0.57,,0.86
Teacher,63785.0,18.0,PhD,0.44,0.96,0.25,Low,0.6,,,0.07,,0.41,0.35,0.02,0.09,
Lawyer,122282.0,,High School,0.51,1.04,0.4,Medium,0.77,0.75,,,,0.06,0.59,0.83,0.86,0.46
HR Specialist,,28.0,Master's,0.95,,,Medium,0.93,0.34,,0.98,,0.82,0.75,0.7,0.31,0.06
Nurse,,29.0,High School,,0.6,,Low,0.14,0.72,0.97,0.98,0.49,0.87,0.74,0.5,0.57,0.14
Doctor,68104.0,10.0,High School,,,0.22,Low,,0.25,0.63,0.02,0.72,0.51,0.61,,0.53,0.58
Data Scientist,78733.0,25.0,Bachelor's,0.75,1.23,,Medium,0.19,0.4,0.95,0.4,0.12,0.53,0.11,0.2,1.0,0.54
Data Scientist,33320.0,26.0,PhD,0.27,0.53,0.59,Medium,0.63,0.58,0.74,0.68,0.21,0.35,,0.13,0.68,0.86
Data Scientist,137648.0,22.0,PhD,,0.68,0.34,Medium,0.81,0.58,0.62,0.78,0.7,0.83,,0.75,0.85,0.29
Chef,53104.0,0.0,Master's,0.31,1.46,0.31,Medium,0.58,0.17,0.71,0.18,0.24,0.49,0.91,0.21,,0.76
Retail Worker,,3.0,Bachelor's,,0.65,,High,0.23,0.16,0.68,0.59,0.75,0.31,,0.41,0.98,0.29
Financial Analyst,104854.0,8.0,Master's,0.35,1.06,0.4,Medium,0.92,0.27,0.9,0.1,0.66,,0.17,,0.45,0.95
Marketing Manager,35147.0,12.0,High School,0.3,0.69,,Medium,0.09,0.14,0.1,0.42,,,,0.64,0.2,0.1
Graphic Designer,68563.0,3.0,Master's,0.92,,0.44,Medium,0.66,0.54,0.68,0.68,0.63,0.27,0.04,0.46,,
AI Engineer,133496.0,13.0,High School,0.34,0.68,,Low,,0.69,0.23,,,0.28,0.22,0.86,0.82,0.45
Security Guard,79692.0,6.0,Bachelor's,0.22,0.58,0.84,High,,,0.94,,0.24,0.62,0.47,0.88,0.27,0.0
Nurse,135585.0,,High School,0.35,0.82,0.25,Low,0.68,0.3,0.46,0.1,0.9,,0.98,0.87,0.17,0.05
Marketing Manager,59545.0,17.0,Bachelor's,0.91,0.68,0.3,Low,0.81,0.08,,,0.24,,0.77,0.63,0.99,0.34
Data Scientist,138777.0,,PhD,0.3,0.6,0.41,Medium,0.82,0.38,0.09,0.34,0.98,0.63,0.42,,0.99,0.82
Chef,88760.0,1.0,High School,0.07,0.56,0.35,Medium,0.58,0.93,0.5,0.84,0.45,0.71,0.73,0.17,0.36,0.64
Chef,,5.0,Bachelor's,,0.8,0.31,Medium,0.63,0.86,0.34,0.39,0.89,0.81,0.71,0.25,0.91,0.15
Research Scientist,32147.0,7.0,Bachelor's,0.03,1.14,0.12,Low,,0.35,0.17,0.62,0.88,0.96,0.19,0.72,0.66,0.34
Software Engineer,140463.0,7.0,Master's,0.69,1.45,0.55,Medium,0.44,,,0.75,0.75,0.15,,0.27,,0.38
